ip_mean,ip_std,ip_kurtosis,ip_skewness,dmsnr_mean,dmsnr_std,dmsnr_kurtosis,dmsnr_skewness,label
  38.48438,  42.75548,   3.59071,  13.66344,  89.38294,  65.78491,   1.01005,  -0.05072,   1
 107.74219,  44.62574,   0.42016,   0.62774,   4.58194,  25.80177,   6.40291,  43.10556,   0
  98.35938,  42.51594,   1.10136,   2.01542,  13.98913,  48.57137,   3.56079,  11.61026,   1
  56.09375,  37.82369,   2.44165,   9.56280,   9.28846,  39.60657,   4.65145,  21.28355,   1
  47.70312,  41.12697,   2.98894,   9.78293,  22.29599,  54.16160,   2.51837,   5.51131,   1
  37.58594,  60.30256,   2.22221,   3.71905,  70.99666,  72.37353,   0.96363,  -0.24637,   1
  92.83594,  34.62969,   0.61728,   2.68341,   2.24666,  18.23184,   9.67261, 100.62534,   0
  35.01562,  36.52974,   4.04704,  18.55783,  53.37040,  64.76351,   1.29409,   0.83848,   1
 100.37500,  50.84074,   0.38592,  -0.10107,   8.60201,  37.63005,   4.45050,  18.93783,   0
  44.32031,  59.67227,   2.06203,   3.42996,  80.79097,  54.64416,   1.34640,   1.21232,   1
  62.29688,  36.12702,   2.34250,   9.19986,   9.78595,  38.62978,   4.56907,  21.41290,   1
  99.08594,  45.01233,   0.54938,   0.89432,   2.21154,  14.13887,   9.52006, 118.42956,   0
 120.87500,  48.17984,   0.17917,   0.14330,   2.32609,  15.91472,  10.08997, 124.00978,   0
 117.96875,  60.45013,   0.12492,  -0.83060,  51.62291,  64.66970,   0.87126,  -0.28561,   0
  16.25000,  30.86867,   6.02651,  37.70232, 123.71154,  93.41866,   0.01035,  -1.56773,   1
  63.69531,  31.29735,   2.98850,  15.50931,  86.35368,  93.17431,   0.47652,  -1.40645,   1
  47.55469,  29.93478,   4.12161,  24.17757,  10.80100,  41.48639,   4.40131,  19.31592,   1
 121.18750,  52.96428,  -0.07603,  -0.56433, 147.24415, 102.79550,  -0.57049,  -1.47598,   0
   6.50000,  31.52306,   7.12423,  50.96172, 139.41973,  79.19855,  -0.05657,  -1.40554,   1
  27.84375,  40.45859,   4.38980,  19.11953,  94.38043,  54.49379,   1.31010,   1.08352,   1
  25.29688,  39.15661,   4.45088,  19.67773,  88.72324,  57.10777,   1.16890,   0.94517,   1
  44.88281,  29.89608,   4.80544,  30.06194,  13.60033,  45.77443,   3.72495,  13.49530,   1
 115.29688,  52.15412,   0.09619,  -0.18979,   2.19064,  15.90919,   9.64602, 109.50616,   0
  71.50000,  54.94742,   1.77101,   2.65134,  33.94900,  65.00634,   1.86521,   2.21182,   1
  67.56250,  39.85124,   2.51183,   7.76368,  34.17140,  63.34728,   1.94072,   2.74947,   1
  92.62500,  49.33099,   1.24545,   1.49871,  55.12458,  81.09780,   1.12322,  -0.24659,   1
  84.18750,  48.70876,   0.84163,   0.54447,   6.84950,  33.24510,   5.36874,  29.40635,   1
  96.89062,  61.79632,   0.97502,   0.17844,  32.74666,  71.67958,   2.01051,   2.51263,   1
  56.73438,  49.19691,   2.27625,   4.84825,  24.45067,  55.10904,   2.36466,   4.77312,   1
  75.50000,  47.71563,   1.76685,   3.40733,  13.19064,  42.67673,   3.81796,  14.92777,   1
 140.36719,  50.34442,   0.00780,  -0.14617,   6.09699,  26.72480,   4.90554,  26.33312,   0
 116.45312,  48.11978,   0.04939,  -0.32305,   3.54599,  21.32929,   7.60603,  64.28283,   0
  80.43750,  48.13973,   1.60609,   2.36237,  32.72324,  65.51169,   1.85456,   2.12718,   1
 148.14844,  44.69499,  -0.22642,   0.16019,   3.64883,  25.93445,   7.47639,  56.58662,   0
 100.64844,  45.61551,   0.76468,   1.68014,   6.32441,  30.15531,   5.37767,  30.41432,   1
  66.07812,  52.10395,   2.25708,   4.73807,  79.29264, 107.43182,   0.64012,  -1.55067,   1
  22.04688,  31.09634,   5.38869,  31.45967, 105.98328,  74.74202,   0.67614,  -0.83107,   1
  44.48438,  43.75839,   3.54206,  12.75264,  85.08194,  51.93820,   1.60661,   2.39818,   1
  89.67969,  40.29887,   1.05701,   1.97204,  12.81020,  42.51759,   3.55062,  12.28484,   1
  96.19531,  45.01719,   0.49343,   0.25562,   1.29515,  14.87554,  13.32915, 189.44801,   0
  24.07031,  28.29261,   6.12587,  41.04212,  67.40886,  70.02635,   0.93270,   0.10168,   1
  86.10156,  48.07560,   1.41848,   2.92455,  23.45151,  61.99322,   2.59152,   5.33873,   1
  84.17188,  37.04413,   0.59438,   2.64935,   3.04766,  19.10739,   8.07481,  75.98840,   0
  19.41406,  36.90307,   4.57466,  22.17395,  16.57776,  40.84932,   3.13995,  10.35583,   1
  28.39844,  30.12094,   5.60150,  34.16865,  85.35368,  72.13413,   0.89062,  -0.25543,   1
  99.79688,  38.79521,   0.07805,   1.32963,   4.02174,  18.24832,   6.50561,  55.00472,   0
 121.47656,  41.67845,   0.50641,   0.72095,   9.38796,  40.42028,   4.42758,  18.70914,   1
  97.76562,  50.08875,   0.54993,   0.05630,  15.50334,  46.96506,   3.10950,   8.68994,   1
  52.00000,  41.98214,   2.24798,   5.82608, 123.46739,  67.93854,   0.35626,  -0.85517,   1
  59.06250,  37.52369,   2.78725,  11.16679,  10.47324,  37.65867,   4.48459,  21.20673,   1
  72.73438,  38.52809,   2.19540,   6.20150,  62.46321,  77.51439,   0.91348,  -0.48385,   1
  27.85156,  27.66544,   6.19787,  44.14553,  75.80017,  69.46731,   0.96337,   0.01540,   1
  16.05469,  37.73330,   4.97041,  24.33292, 110.55100,  58.82410,   0.52605,  -0.12744,   1
  31.39844,  37.66782,   4.25781,  19.78776,  53.87040,  69.74477,   1.26234,   0.58291,   1
  85.43750,  43.23098,   1.21808,   3.11013,  13.99666,  46.64199,   3.39978,  10.55676,   1
 113.30469,  50.10248,  -0.01634,  -0.24053,   0.62876,  10.61823,  20.36930, 444.79884,   0
 126.79688,  52.10527,  -0.07438,  -0.40247,   3.33946,  19.44317,   7.39094,  64.06540,   0
  25.97656,  32.72243,   5.10511,  27.61179,  59.46070,  66.25277,   1.26278,   0.83294,   1
 136.80469,  49.10210,   0.14625,  -0.25382,   4.07776,  22.22434,   6.93596,  55.14231,   0
  10.75000,  37.03925,   5.32665,  28.12321, 108.54431,  66.54038,   0.38134,  -0.81700,   1
 118.40625,  44.85575,   0.20564,   0.30486,   0.83946,   9.64370,  18.23966, 422.64208,   0
 112.42188,  43.68846,   0.44236,   0.46395,  25.73579,  59.32651,   2.09099,   2.87058,   1
  34.99219,  32.74559,   4.13275,  21.93084,  61.62291,  70.08372,   1.10819,   0.34443,   1
 113.15625,  45.03531,   0.18037,   0.27730,   2.52090,  16.33866,   8.82405,  94.24271,   0
  36.03906,  37.72483,   4.09105,  17.52245,  81.17140,  71.76758,   0.71828,  -0.31962,   1
 115.71094,  45.62263,   0.08629,  -0.04379,   2.73411,  15.17957,   7.91784,  86.34055,   0
 113.12500,  42.54226,   0.20175,   0.48343,   2.27090,  15.59452,   9.66360, 111.08025,   0
  98.46875,  43.34886,   0.67116,   1.10615,   1.10702,  12.21081,  13.46105, 212.72842,   0
 115.46094,  50.76014,   0.31368,  -0.35567,   2.00000,  12.39646,  10.66347, 164.88026,   0
 128.35938,  54.63697,   0.06196,  -0.45331,   1.92559,  13.25712,  10.42013, 144.06720,   0
 112.59375,  51.96881,   0.19316,  -0.17353,   3.11957,  20.21771,   8.66810,  84.25108,   0
  96.50000,  43.03487,   0.40475,   0.81082,   3.44649,  25.13551,   7.43512,  55.26108,   0
 103.10938,  47.52963,   0.44670,   0.32130,   5.10953,  29.07634,   6.10736,  38.22991,   0
 114.61719,  45.87468,   0.09787,   0.39269,   8.80184,  38.62955,   4.53761,  19.96636,   0
 139.75000,  56.00014,   0.02886,  -0.37365,   1.39214,  12.23881,  13.10147, 209.95686,   0
  97.40625,  42.12731,   0.24854,   1.03623,   1.60452,  14.92893,  12.49529, 173.90178,   0
  31.60156,  30.68319,   5.77722,  39.10297,  44.61789,  72.74269,   1.51885,   1.00443,   1
  62.79688,  34.05266,   2.77680,  11.68466,  19.88880,  56.18345,   2.71319,   5.91228,   1
  14.14844,  35.02769,   4.99942,  26.67807, 168.87124,  70.90820,  -0.58869,  -0.97732,   1
  21.73438,  30.83638,   6.11419,  39.47651, 146.53344,  82.57922,  -0.30735,  -1.33437,   1
  61.72656,  50.89430,   2.16707,   4.61396,   7.13712,  32.53333,   5.20298,  27.79876,   1
  28.50000,  30.89498,   4.85741,  28.12137,  99.57274,  71.98993,   0.58858,  -0.57756,   1
  36.85938,  30.05509,   5.50174,  35.59936,  85.35953,  69.03639,   0.68929,  -0.20226,   1
  62.35156,  37.78363,   3.02861,  12.85168,  41.74331,  70.71289,   1.68264,   1.70553,   1
  38.60156,  30.42006,   4.45449,  24.83557,  74.60535,  74.77610,   0.93686,  -0.18764,   1
  58.63281,  33.14619,   3.14209,  14.45405,  37.44732,  65.84516,   1.74532,   1.97672,   1
  28.34375,  31.81402,   4.81836,  28.06014,  57.37709,  71.16329,   1.12814,   0.32635,   1
 117.50781,  40.78852,   0.12528,   0.77352,   2.78595,  16.66022,   8.16536,  82.95677,   0
  31.81250,  33.94751,   5.10923,  28.39144,  76.30100,  74.62417,   0.76995,  -0.41258,   1
  79.47656,  36.42178,   0.95214,   3.35919,   2.23579,  13.71952,  10.15528, 137.90911,   0
 108.68750,  47.83823,   0.40631,   0.29130,   3.50418,  20.13215,   7.85803,  71.54609,   0
 117.18750,  50.05446,   0.36868,  -0.26271,   2.20569,  15.25380,  10.52590, 132.30367,   0
 118.15625,  49.16402,   0.38523,   0.00679,   1.84699,  13.53452,  10.64161, 142.57522,   0
  20.98438,  37.13951,   5.13015,  26.19715,  70.02425,  75.51021,   0.65782,  -0.69727,   1
 129.82031,  47.89644,   0.10165,  -0.07819,   1.66806,  13.51171,  10.75698, 144.06409,   0
 109.75781,  56.97981,   0.25028,  -0.78678,   1.28344,  15.36379,  13.11871, 180.75194,   0
 116.86719,  53.59387,   0.46999,  -0.19229, 116.88963,  61.61430,  -0.49214,  -0.43276,   0
 100.44531,  45.41644,   0.38788,   0.62593,   1.96823,  15.64849,  10.89583, 141.21838,   1
 100.08594,  41.24262,   0.33460,   0.75197,   1.43478,  10.99825,  13.88418, 262.55792,   0
 115.11719,  47.88391,   0.34695,   0.18668,   3.53344,  23.95805,   7.18917,  52.76704,   0
 120.38281,  50.37688,  -0.17499,  -0.24583,   2.26003,  16.68552,   8.83718,  89.85041,   0
  67.07031,  34.04207,   2.31171,  10.57798,   4.96906,  28.09762,   6.30902,  41.32864,   1
  45.54688,  33.08343,   4.29116,  23.67373,  15.60702,  44.83227,   3.38981,  11.44240,   1
  45.84375,  30.34063,   3.66532,  20.24696,  18.20903,  48.39321,   2.97855,   8.37949,   1
  12.28125,  31.62276,   6.05720,  37.88951,  64.21154,  71.33699,   0.87334,  -0.18607,   1
  13.37500,  30.81117,   5.99013,  37.60782,  71.54348,  65.80815,   0.96872,   0.23007,   1
  17.67188,  29.86771,   5.97671,  38.32876,  49.28094,  63.74261,   1.37053,   1.24061,   1
   8.35156,  37.23628,   5.07825,  25.82329, 132.91639,  74.26902,  -0.04538,  -1.42781,   1
  21.67969,  30.53429,   5.87656,  36.83902,  45.02508,  61.51146,   1.51467,   1.72013,   1
  16.53906,  30.50074,   5.97155,  37.44917,  67.45151,  67.14417,   0.90551,   0.06485,   1
  15.79688,  30.80188,   5.94064,  37.11118,  54.90970,  63.33776,   1.28440,   1.03334,   1
   8.75000,  30.95839,   6.27927,  40.91784,  98.51087,  55.03245,   0.97109,   0.31175,   1
  10.26562,  30.46527,   6.16652,  39.91291,  63.05686,  68.15126,   0.95982,   0.09326,   1
  36.05469,  28.02937,   5.39950,  34.82031,  20.06187,  50.06539,   2.85392,   7.85146,   1
  67.17188,  38.35344,   2.21371,   9.13093,   8.37542,  34.43590,   4.81411,  23.64357,   1
  35.92969,  31.31772,   5.32621,  34.02115,  22.63462,  50.46832,   2.66958,   6.70053,   1
 135.57031,  39.39914,   0.10357,   1.55743,   8.16472,  30.05139,   4.02383,  16.98888,   0
 116.97656,  49.13366,  -0.04569,   0.15797,   2.39298,  15.21274,   8.64623,  95.34759,   0
  55.46094,  33.90840,   2.59002,  10.46369,  21.26839,  55.18975,   2.69490,   6.32777,   1
  52.33594,  34.77501,   2.47837,  10.17917,   8.23077,  34.77595,   4.65234,  21.98788,   1
  61.02344,  34.86704,   2.21349,   8.91127,  60.44231,  75.02874,   0.95649,  -0.45618,   1
 125.31250,  40.85411,   0.32511,   0.50361,   1.98579,  18.13879,  11.02281, 132.72059,   0
 128.31250,  50.64039,   0.10139,  -0.00432,   2.89883,  20.22505,   7.84143,  65.90924,   0
  99.80469,  44.06973,   0.44987,   0.61619,   1.74080,  12.65419,  10.98599, 162.66921,   0
  12.11719,  28.23800,   7.52503,  57.17523, 123.62207,  68.76163,   0.04800,  -0.56297,   1
   6.17969,  28.37099,   7.52059,  57.50456, 174.34615,  58.72705,  -0.73065,  -0.34593,   1
 123.64062,  46.58170,   0.18381,   0.24249,   2.65970,  19.53507,   8.49679,  78.81380,   0
  56.63281,  37.13570,   2.89964,  11.98062,  12.91806,  45.51210,   3.84409,  14.17832,   1
  20.25000,  30.98588,   5.70182,  34.37718,  33.96906,  57.58216,   1.85478,   2.85459,   1
  53.37500,  38.20647,   3.17838,  12.80938,  24.16472,  52.68056,   2.56871,   6.15723,   1
 103.65625,  47.72012,   0.25734,   0.34518,   4.38211,  25.48428,   6.20432,  39.44651,   0
  57.72656,  36.24369,   2.83107,  11.38056,  29.98328,  63.65646,   2.01549,   2.80818,   1
 108.01562,  46.41659,   0.25524,   0.32429,   0.63211,  10.92258,  19.16907, 385.79438,   0
 108.89062,  44.61278,   0.50396,   0.77076,   0.79849,  12.69716,  16.63109, 285.46573,   0
  86.31250,  47.16705,   0.72850,   1.03163,  24.12040,  58.04411,   2.40248,   4.55078,   1
  48.09375,  39.64499,   2.76988,   9.86298,  25.33863,  58.64149,   2.48947,   5.13537,   1
 110.89062,  57.58991,   0.26939,  -0.53646,  14.87542,  51.60765,   3.48961,  11.00583,   1
  79.72656,  39.23063,   1.36344,   3.96414,   7.92391,  36.50514,   4.98984,  24.55495,   1
  35.27344,  30.89289,   4.56161,  25.66036,  19.86957,  48.10822,   2.98611,   9.01692,   1
  57.39844,  32.69063,   3.38944,  16.86642,   6.67809,  33.88083,   5.54494,  30.75366,   1
  42.86719,  28.79789,   4.58736,  27.35594,  21.05602,  52.51075,   2.80848,   7.36394,   1
  65.15625,  35.38172,   2.81730,  12.33462,  11.09699,  39.26472,   4.35212,  19.88382,   1
  61.46094,  33.78538,   2.53950,  11.25505,   9.41137,  39.40788,   4.61088,  21.09972,   1
  32.13281,  28.10426,   5.26215,  35.73572,  33.77508,  62.58116,   1.93440,   2.70835,   1
 110.75000,  50.85672,   0.00466,   0.23998,  17.70736,  48.47376,   2.58401,   5.32752,   0
 108.71875,  49.20206,   0.18401,   0.12964,  10.91722,  43.24002,   3.97099,  14.73481,   0
  98.45312,  35.87170,   0.46701,   2.06210,   3.14381,  18.41738,   8.24702,  80.27321,   0
 112.69531,  54.50553,   0.29499,  -0.37807,   1.21823,  13.15276,  12.60803, 181.02727,   0
 136.71094,  48.76140,  -0.15027,  -0.25685,   1.49666,  15.42131,  12.53222, 171.26356,   0
  97.04688,  47.89439,   0.36203,  -0.09554,   2.45569,  17.35423,   8.07593,  73.80277,   0
  42.50781,  34.30106,   3.51671,  18.67814,  78.95903,  71.68441,   0.64144,  -0.53383,   1
  21.07812,  39.20930,   4.61973,  21.42781, 110.48161,  73.16369,   0.02968,  -0.98284,   1
 116.68750,  53.30129,   0.00900,  -0.17083,   1.93478,  11.85986,  12.18179, 209.87461,   0
 110.82812,  54.79979,   0.36923,  -0.21535,   1.94565,  13.26554,  11.24347, 162.05161,   0
 109.32031,  51.89261,   0.38672,   0.03241,   1.67809,  12.54567,  12.57411, 204.93122,   1
 114.35156,  45.42707,   0.43282,   0.53132,   5.32358,  24.36240,   5.48105,  32.86354,   0
 109.79688,  42.14880,   0.60628,   0.83996,   2.01254,  17.39952,   9.48268,  96.18488,   0
  94.24219,  36.03162,   0.61619,   2.19689,   3.46321,  21.80959,   7.26013,  57.04317,   0
 103.67969,  36.38401,   0.80630,   3.27946,   2.32191,  13.56050,   9.54885, 126.36201,   1
 147.87500,  58.66350,  -0.24585,  -0.30884,  11.14716,  37.91938,   3.61476,  12.83132,   0
  48.26562,  30.09840,   3.38501,  19.08674,  11.53094,  41.78778,   3.97777,  15.77593,   1
  31.25000,  29.79435,   5.16878,  32.00200,  19.06940,  51.18330,   2.96694,   8.22868,   1
  26.76562,  27.35858,   6.09889,  42.26782,  25.29515,  55.10849,   2.40307,   5.15296,   1
  57.09375,  39.25486,   2.35946,   9.06967,   5.21154,  29.25255,   6.03894,  37.19579,   1
  30.67188,  29.75528,   4.83309,  29.25412,  17.56104,  46.31628,   3.26051,  10.76073,   1
  73.98438,  37.10521,   2.37644,   9.12343,   9.04348,  38.01839,   4.78204,  22.81485,   1
  57.72656,  31.82096,   3.28127,  15.55490,  10.99164,  39.85654,   4.12975,  16.89472,   1
 123.59375,  48.37442,   0.02930,  -0.16746,   2.78595,  20.22989,   8.42047,  76.81420,   0
  65.17188,  35.42821,   1.93486,   7.96034,   3.45569,  23.11471,   7.72170,  62.95571,   1
  26.53125,  30.71821,   5.43622,  32.43774,  31.38629,  51.35799,   2.27908,   5.40619,   1
  66.36719,  39.47722,   2.04842,   7.17123,   5.87040,  30.94448,   6.07735,  37.48179,   1
  67.77344,  36.34024,   2.39988,   8.84733,  11.83863,  41.62506,   3.74495,  13.44407,   1
 103.46094,  40.63325,   0.29918,   1.08322,   1.89214,  14.82786,  10.98530, 146.15651,   0
 102.58594,  43.36933,   0.18164,   0.48941,   1.16388,  12.50819,  13.77091, 218.68030,   0
  42.27344,  28.70832,   4.89023,  30.85171,  24.42559,  56.14698,   2.56997,   5.95791,   1
  33.92969,  33.52196,   4.78432,  25.90385,   9.94398,  36.45542,   4.31350,  19.59704,   1
  56.50000,  34.52151,   3.20753,  15.39647,  13.50502,  40.72640,   3.61860,  13.81501,   1
 143.71875,  47.89555,  -0.09959,  -0.29611,   1.23829,  14.07675,  13.19715, 192.32907,   0
 137.17969,  43.69862,  -0.00949,   0.28196,   1.70569,  15.30685,  10.65524, 128.56829,   0
 133.74219,  50.21396,   0.08282,   0.10286,   7.76923,  35.57265,   4.68637,  21.17359,   0
  58.12500,  38.23263,   2.30235,   7.67409, 129.27258,  78.38172,  -0.40751,  -0.85306,   1
  59.82812,  43.63326,   3.10892,  10.29572, 135.60619,  82.11910,  -0.46186,  -0.94091,   1
 118.91406,  41.79302,   0.60986,   1.51689,   6.20151,  28.83311,   5.07193,  26.57840,   0
  30.05469,  33.46881,   4.54432,  22.49599,  81.03177,  83.94865,   0.53922,  -1.09740,   1
  24.73438,  35.09885,   4.61171,  22.58102,  64.67308,  79.94761,   0.84789,  -0.64439,   1
  34.76562,  29.01090,   4.91407,  30.48244,  34.32943,  61.62832,   1.96400,   3.07950,   1
  51.99219,  34.21634,   2.76679,  11.62791,  32.16639,  69.39901,   1.95886,   2.28700,   1
  22.31250,  30.51120,   6.01952,  40.22278,  66.96070,  69.38765,   0.96979,   0.08733,   1
  84.07812,  36.85309,   0.96081,   2.95115,   2.56689,  18.62461,   8.11783,  71.98302,   0
  16.57031,  33.73488,   5.52950,  31.52373,  37.71823,  60.37915,   1.58792,   1.76093,   1
 137.92969,  52.98027,  -0.09489,   0.13143,   2.37040,  18.10322,   9.19894,  94.39368,   1
  71.47656,  36.95288,   1.63776,   5.39319,  13.47993,  46.38506,   3.51556,  11.37696,   1
 102.77344,  41.74985,   0.39148,   1.09896,   3.05100,  16.90674,   8.23796,  84.71982,   0
 100.39844,  39.28369,   0.36952,   0.90128,   2.64967,  21.38761,   8.52089,  74.55436,   1
  40.30469,  33.34422,   4.39731,  22.90804,  43.76839,  65.72740,   1.56889,   1.57368,   1
  95.51562,  54.56089,   1.02032,   0.65460,  61.63712,  79.82574,   0.85340,  -0.75671,   1
  46.24219,  31.67776,   3.68324,  18.24347,  18.81355,  48.79091,   2.92669,   8.28378,   1
  38.82812,  57.51672,   2.19558,   3.67393,  79.75585,  71.35317,   0.85019,  -0.43720,   1
  80.61719,  52.51460,   1.12638,   1.25610,  38.41555,  74.85070,   1.65388,   1.13572,   1
  18.29688,  30.71603,   5.77629,  35.34188,  55.08278,  63.57774,   1.25304,   1.00062,   1
  28.22656,  31.27579,   4.94878,  27.52995,  85.21572,  72.53158,   0.53608,  -0.47942,   1
  73.53906,  40.74691,   2.11281,   6.64184,  63.80100,  82.60621,   0.92850,  -0.63564,   1
  60.52344,  41.38122,   2.81240,   8.28540,   2.42057,  17.79650,  10.40307, 118.62981,   1
  89.26562,  43.09772,   0.53124,   0.96965,  13.14799,  41.48285,   3.14074,   8.69107,   0
  61.74219,  40.98880,   2.70339,   8.95316,   4.96488,  26.22708,   6.71139,  47.79429,   1
 131.06250,  54.61009,  -0.24163,  -0.34044,   1.90803,  16.68290,   9.73688, 103.18156,   0
  50.81250,  31.54133,   3.54912,  19.72485,   6.37291,  30.53549,   5.80081,  35.71708,   1
 150.62500,  42.33866,  -0.22938,   0.40663,   8.82609,  38.62001,   4.59500,  20.44974,   0
  55.67188,  28.60483,   2.96126,  17.58978,  10.89716,  43.53293,   4.22389,  17.13286,   1
 140.88281,  51.94568,  -0.32233,  -0.12585,   2.02759,  12.57965,  10.79172, 163.68346,   0
 107.44531,  51.30832,   0.42946,  -0.08537,   1.97575,  18.57715,   9.96718, 102.44239,   0
 118.96875,  52.19868,  -0.06089,  -0.34997,   0.44398,   8.69279,  23.99364, 644.10157,   0
 157.75000,  44.57543,  -0.14045,  -0.00665,   6.40217,  29.91702,   5.04324,  25.83529,   0
